seed,case_id,ablation,delta_recovered_cases,delta_recovered_minor,delta_net_recovered_minor,delta_intervention_cost_minor,delta_contacts,delta_attempts,delta_latency_hours,delta_fatigue_cost_minor,delta_waits
404,sim-527835ff-79d7-575b-229d9b53bd87,without_non_retry_actions,0,0,0,0,0,0,0,0,0
404,sim-67938509-229f-397a-f3d350ff89c9,without_non_retry_actions,0,0,0,0,0,0,0,0,0
404,sim-7661ec29-c8dd-ed2e-43cd4cb0e033,without_non_retry_actions,-1,-38883,-38938,55,1,0,-64,26,-1
404,sim-d401b647-2aaa-eda8-623afde3d1c0,without_non_retry_actions,0,0,0,0,0,0,0,0,0
404,sim-008c6187-0b6e-6f9c-7903f48ad4d1,without_non_retry_actions,0,0,0,0,0,0,0,0,0
404,sim-3b20a483-61db-d58c-5bb8bf83a8ad,without_non_retry_actions,0,0,0,0,0,0,0,0,0
404,sim-f96cb977-a9f8-d801-19b2132f482b,without_non_retry_actions,0,0,0,0,0,0,0,0,0
404,sim-941cc44f-75d8-7881-3d843dca7ab1,without_non_retry_actions,0,0,0,0,0,0,0,0,0
404,sim-508882d8-7eba-a4e0-01a0da56f979,without_non_retry_actions,0,0,-55,55,1,0,-46,7,-1
404,sim-70992d90-9d80-9ec5-29ab99a108c0,without_non_retry_actions,0,0,0,0,0,0,0,0,0
404,sim-731a3f7f-f441-b5aa-981cce69c242,without_non_retry_actions,0,0,0,0,0,0,0,0,0
404,sim-1ce6047d-ab7f-259c-66d935bbae3b,without_non_retry_actions,0,0,0,0,0,0,0,0,0
404,sim-c3fd11d4-b651-4783-7e7ccefb9c94,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-23aa37df-d4f8-b1d9-4d86bbf31060,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-d467ded1-9e09-5440-da423d91d18f,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-21b0f644-ce7f-ee44-4556ed711526,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-70f69039-90b5-3f12-4723d041b011,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-d1846024-0fba-8e21-34a32152d84c,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-fc8a6737-997f-e7f6-c38c601bd696,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-1b9c3bbe-fce6-7477-89c1380821ac,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-f1254eb1-1be9-bf90-5c87c2eaff35,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-9ecdeccb-aa0f-3fa2-ea83ebbbd286,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-5afc2d55-8a4a-511c-ee0b785ef451,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-148b45a5-2415-3cb5-5dc6a74b674a,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-647796f7-7983-bb5b-73bcae27b88f,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-cc361d91-cf7f-b72d-3c3e8c4b7062,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-efa9b5f3-b5ef-a758-30689baeef5d,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-9ec1ea23-4cef-346a-26a742618cad,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-26028324-db1b-c35d-fad215ee0616,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-9a160028-9bfa-5c7c-9b48797d6ccd,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-2e603730-2647-0aef-5525d738419e,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-d59c8393-cb66-a611-ee6998abb722,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-2049b998-497d-c266-ee772f2e8580,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-3afe71c0-1700-8017-235baacf4973,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-a2b7cdff-bac6-2b41-0749d8b62924,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-0424ad39-4976-747f-2a623b0dfbb9,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-f78b0d0d-cbae-1e3a-33a78cc7f579,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-f35f6893-4204-bbb7-8292e5fa2410,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-38040e09-206a-ac74-50be1a615ec2,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-7df6e709-b21b-e833-11a866bccebf,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-6752b85f-4f58-1a10-b468b8f4c5d3,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-3f799062-000e-b53b-a1e46e844c7f,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-5d8d4729-b7a3-c1b2-376c36632375,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-8d8bb97c-3f08-4c2d-96f1d09c3ceb,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-155be429-415c-7b89-3c45ae584ead,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-ddb3a77f-b66f-d520-1cbb488fb5bf,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-b29a496b-2ff1-f2db-566e423d67c1,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-af108737-4d9d-1456-1fe5e65a8fce,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-f4c906d1-1f19-9ff0-a3665354d7ef,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-52b0134e-0ff2-aad0-28842eb79aa4,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-2d7c9c9c-79af-f2d7-fb9782e8d2d9,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-001ba7a7-f92e-9c45-d5a0b931044d,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-f9e45a2e-5840-6d96-6c30363c9511,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-157156b6-d1e1-be8c-9f0eed08e11e,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-ea3d6afb-a3fb-3025-c4792c6619ba,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-dd99b49d-e6f8-772d-3b75a8f3a042,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-170088c6-f40b-1851-198bda34c5ab,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-b839c8aa-583e-bb92-43ad158562e7,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-357cef87-ee60-6bde-b1f4efe6a8ad,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-a0ef4b32-72bc-6147-8bb202fdce9e,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-2a934d88-8b56-d8f6-b307b4451065,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-2eda171b-e78b-02fb-fb2f7933f7ca,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-703d4514-b097-8159-7b548acc405f,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-dfe03236-cb75-4270-dd6f5d1f3668,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-39fda3c8-c3b8-e7ff-0d69e39f20b6,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-27b7e23b-f423-457e-e4a2c0f0e263,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-11cf030e-7494-55cf-349c54cec301,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-c9a07b89-6db6-fe6c-a872d0d91e88,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-57b61e69-bd32-449c-e1bc77b66252,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-d383f76c-2d8d-1e15-af8b38477289,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-b819fb5f-4905-bad9-efd06c8d9c3a,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-b85a40b7-fd52-5da1-763b8fde32e2,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-de60ac5b-f907-8b4e-174a141a4bd8,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-17261701-0ddc-290e-950ac0dc3847,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-fc596279-6674-d4c6-4f6b71b4702c,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-2f2f024d-0c8e-004f-9353b53901b0,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-02606de6-590f-eb20-2eb55b594bca,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-38b7d8da-34e3-ef7e-f3b58a02ccfe,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-26916212-dcd4-145f-d9b6de1154c1,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-9c195ee9-b3a3-eca6-718383da6140,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-cc6e1264-f47c-e273-0db786489ff8,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-d4124868-fbed-5f81-c3db50de913d,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-e1a3e53b-b172-82fb-14be79225351,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-2ba0c4ed-7666-a2f4-b153c434d560,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-30b19f32-0ac3-8b6e-d7f031a9b40d,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-718fa270-8868-cac4-eef8fac01ba2,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-86c44871-6dd1-375c-c2f17662acf6,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-a07682be-64a8-874e-e865df10bb92,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-1418a209-ce95-6cd1-302b4f028a40,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-5920f9b4-50cc-17f3-f3fc42dc88b2,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-07114ce2-475b-ec7e-380463e6559e,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-910e784a-c216-10dc-fecbafc03e8d,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-dd34f0f3-1971-3643-cf4e4c8550c4,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-1395ba2f-a833-b303-803d6326f234,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-575347d1-3743-7d0e-b7079a7841f4,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-6f2eb8a9-86da-830a-6c11e47fadf5,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-5b6f6a39-d74f-3ae5-0a65acf86d40,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-65a8b815-ca5c-419f-d153f38b049c,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-6ce3afbc-7408-5a78-f7dde7c7e4ed,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-dc3721f1-1fc9-f937-02da4fc3264c,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-17d96f88-4b56-8d3f-fd5cfb75719f,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-34b41196-b909-c181-520c6cda4f50,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-fbae58d8-fe4c-02b2-8dd02499b553,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-5cca64dd-355d-051d-174f9be75344,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-32962fce-7826-c41e-ca31736bff55,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-55e28abe-c39c-b306-ffa8a5d9e902,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-d3d50ec2-53ec-ecfe-9289de785535,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-f48b490d-68df-749e-6ca5875bd321,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-2ee4e83c-f5f0-c69e-3c5eccce88ea,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-a8c6478e-a57c-fdd9-1881efa42992,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-1c885056-8d87-64a7-d857ccb02583,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-6acff99a-d848-2bd5-4228897a1311,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-f3ba75aa-a4ea-246f-27e0499dddc9,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-da3a567c-dc9d-6c7e-50ef0316c694,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-abdc25d1-c575-aafc-e785a0fd8c57,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-e735ac03-e399-2b8b-4525687d57c3,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-fe700243-e271-7e5c-1eaacf6f605d,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-7a73170a-f9a7-caa4-69a209144893,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-e7f3b4eb-8f32-e2e2-0b0f226a60ca,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-b0e8d107-01c0-8af1-3177fdbb1b84,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-ed2554f3-bc41-acc9-b22ec358f32a,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-bed6297d-e903-f1c1-4a8cfaadfd9c,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-cfc3fd28-91be-f5de-7366fec7402d,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-cdbedebf-26bf-66bd-0a1ebbc48a93,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-b4671bda-fbeb-3619-4b6bf16574c8,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-f8333a44-4c49-bfe7-1153f3d6fbc1,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-55da7daa-f171-6cce-2cc892d056ef,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-028e647e-187a-9cae-abf94a874b25,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-13112de2-cff9-d531-86c4fb817ab9,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-7bd1945f-f7ed-bcbc-ef81867c8b4d,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-bf1e9135-a5da-0088-cda135857b18,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-d8b2ab88-5569-3a17-f461edf3f5aa,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-2274a687-e249-7ef2-5f2a8a8be242,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-2c2279f4-a567-db2a-146edaf2428a,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-2e82cde2-5620-e67f-3d925861e31f,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-d3a50ad0-8972-ec63-a8bd1fd58d9e,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-5c9aa9d6-b4b1-27e3-7e160b97b685,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-19636832-ce22-6ede-d4aa6f0260eb,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-4984b62f-4f89-4e38-504c399c2efd,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-c65b1a72-2d87-66c6-5056f44f0979,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-ee84169f-8690-30a1-64050915b39e,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-f475f01c-578a-e6f6-07779de2aabb,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-06346a1a-2b62-8eb8-4ddc04608902,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-fcceaaf2-d14d-c37d-9a42f5936ca0,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-b85996f3-e55b-f095-3a63cc2f959f,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-65b68e44-84ea-20fd-0a4512e6b00b,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-4ffd0df8-c1e8-35ce-310f9dc18057,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-9edeb356-b703-63d8-5e071348eec7,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-5cce1f89-6f41-e1f4-1c037e9de427,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-c09aae93-9402-be3e-c76e530bed0e,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-77c42898-2fcb-ad23-2d28c8997d17,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-1f3afba7-f79d-b4d2-a38844212031,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-d3bc2f6f-10a9-7ac6-32691d8d5546,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-8f8a1aff-49b9-d8c6-1839a31e4ddf,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-cdd608b2-ec54-488d-94f74dbf76fd,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-016ddbfd-9824-2e59-fcb0c1661304,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-f15162fc-2231-d875-ebe6ce316803,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-a2c2604c-5e0f-6ee6-4f7bf15233d8,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-92f8c567-fe52-b8c0-d0fba3cad8a4,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-0687d033-4e26-5611-4360c917a127,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-4dafcb25-3505-4b34-ee2d1f6604ce,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-4cf6e834-94f9-5fcd-46bd931e3fcb,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-cfd893d1-ae0f-717b-39204edc98d6,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-58f1dd1d-4811-97c7-e602799b3fd5,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-f2a448a4-0e23-3036-107e695040b9,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-a863b97e-0359-7717-64fe7cc483d0,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-692e1e97-b63a-9740-c19d66f19a93,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-611aee4b-40bf-87d5-cf07f925cca7,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-025c0664-6661-813d-6ee8cf46f964,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-affaf95f-00fd-ab4a-4341d67d0f39,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-5fd8a374-f5d3-19db-c791b24fbcd8,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-53a832a6-3422-4492-865d46a6d11f,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-79ab137e-61a0-9f77-575c4fd040b9,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-e1ef98b3-4153-802c-7e3ff66b901b,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-1f637e3e-1152-9463-344739af18a1,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-3bd0d32f-8437-521a-9c74dddc3021,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-4707d9f9-d1b8-2c7e-17b844d949b8,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-12447a28-6530-d304-1fc9016274a7,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-6a3d5443-1c9e-ed5a-788704589729,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-33e52427-e4ba-9bd5-2cf233c5dae6,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-7abeb40f-1e9e-bbef-08600f9af7e8,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-900a609f-a41a-8a04-61753c9d9826,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-f637ea08-bd29-d634-6b0f09f20d34,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-a9be3207-436b-8c9c-5759590d304f,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-bee32c97-57a5-a798-e145950c6419,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-d4424ea0-e882-7f40-2771416c6fac,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-a85aae20-a654-1da7-c1fe57fb89fb,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-e848b275-e690-1ec8-fb1a7f3569b9,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-f39c8572-ab0e-211c-0c1c48d34ba4,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-a1dbf0ff-e0ad-984c-5a8c715ed1c4,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-6b7134b4-6caa-4354-be7324d6c9a4,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-f57d10e8-0749-2352-f77eaa674b38,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-ba4006db-ce4a-3fd6-e345e1754441,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-fa7c2a73-979c-7804-d24a28ecb807,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-e731b5fa-0146-5707-653cfc40f053,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-a365a54e-3320-413a-c43b25177c37,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-5f22b8ec-1569-ad72-3c320a6a18d1,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-1708db5a-afbd-26f1-41d80feef869,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-7e87e0e0-3d99-10a9-bcb245691828,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-75f229b9-b4aa-1f16-bf0f87a71334,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-2cb03ae0-0be2-7ca9-8cf524f53255,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-474fc0b4-fe1c-96a7-1366006d5750,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-0cad3c17-33eb-379d-b490904a0c66,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-fd8189e7-e428-387d-bb55696857a9,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-8fddb02d-2aa4-f957-dd147d0fa7ff,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-9db733ce-3ccc-907e-c1158c221e60,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-40c51fe5-b082-ead7-fbb2a0b46bb6,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-389a66d6-7f00-6a7c-17acc8095868,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-8419ab09-47fc-b0e7-590d53abe972,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-912382a8-9eeb-c167-725662cc9b53,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-5814f0c3-673e-0234-19ffa133708c,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-d665a7af-6872-a9ce-df2e24718c2b,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-90cd07b6-052e-7a5c-8835c608c6d6,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-5edf0e6e-c4ed-424d-b732cfdd1cc0,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-745c0e15-2f22-ee37-1acd6b13bffc,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-de19d95e-6476-f4af-9c446957cf22,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-e389d845-faa9-1667-a0509961ae5c,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-73c30422-b663-e7a3-613040663674,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-24b71653-49d6-26ea-6995d8ba3887,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-3cd88c6c-9dfc-ab76-3738df6e86cd,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-a188452c-0974-3509-858fec28c8a5,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-b74ac56c-6a2b-890a-72bd594b606b,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-5072ee2c-0057-5d6c-9b4f8f775e12,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-49b62957-886f-b268-e09e2e3ac82b,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-3411cbf6-eb80-1e85-85ed8f54c917,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-e3e8b2bd-fc77-89a0-32a47ffc2f44,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-830cd404-95e5-d5cc-20724813729b,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-7de37edb-c2fe-a589-5046bdec3296,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-24d0a201-15b1-002f-bc847c9d6605,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-a96c2767-929c-4427-67095810a4e1,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-3f62ac9f-9631-b6aa-bd72ab1414b6,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-1cfdf142-0ddd-20a2-5241b79024e5,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-7c1ec4e3-ed33-cb89-0d9168929075,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-5308a506-e3b9-7c98-3506aabf108a,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-eedbfe6f-1e9c-c857-5fdb91d46d83,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-90973951-d837-f222-5e486a2d4959,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-1779f597-ee88-31f4-e713f9947060,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-d961b0ff-0cac-5b08-ef9d37c97bd9,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-9e325a7c-9115-481e-e328904b9aa0,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-92d1d94d-7135-3b90-1ac3ab857ebd,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-e1728b92-eb43-d897-ad0063cc8d21,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-710ab8ee-57ad-59fe-7a9d643beff3,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-80fd36cf-c850-cbc9-aa03787fc696,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-2c30a299-2463-cf88-89eafcb2f037,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-21e1f3e9-8390-4f0f-8b7da0ceb44d,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-810f3af3-4e8b-5ab9-5067d56d5350,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-c2d93004-0bd4-b17e-4d621cb9630a,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-2ee93282-c019-da36-098a513fa37f,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-7c7ac727-5869-6643-27ad430862d3,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-962d7c4d-4e5d-ae4f-07a9b90c8511,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-bbc21544-61fc-4153-0552a77ac98c,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-96964716-a5ce-77ff-03d22e47990b,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-ab0dcf78-c53f-5e29-cf1aff0ab55d,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-775e8ffa-c50d-2527-b29e2d067f94,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-00ed723c-63e5-0a5b-f64ac49f973c,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-d621964e-49cd-873e-4c19e2147998,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-f0fcc01f-d3b5-9398-da9cff198ebc,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-36972b16-19c4-ad09-e0c9c075c635,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-e9da27c9-6796-afbd-44b550629cc8,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-bc3de30f-c6cb-e2e6-5a02adfbe5c5,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-fb86a18c-fef0-eef3-e4c643432e5f,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-742261b5-9806-f2f3-abfe494beced,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-8c963cc9-e570-f881-5a747f0e98e9,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-a5e168a1-e0b8-1e20-19a33be7bbc7,without_ptp,0,0,0,0,0,0,0,0,0
404,sim-0361492e-3f5c-57e5-5ed29b224d52,without_ptp,0,0,0,0,0,0,0,0,0
